"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1913","RT @waleednasir00: People are giving example of meghan taking pic at palace at 15 and marrying Prince 22yrs later. Why they've forgotten th<U+2026>",FALSE,0,NA,2018-05-23 00:43:47,FALSE,NA,"999088468260106240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moyazdaughter",137,TRUE,FALSE,NA,NA
"1914","RT @travel: St George's Chapel, Windsor Castle, Windsor, United Kingdom <ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7> #RoyalWedding https://t.co/46hf5a4qx3",FALSE,0,NA,2018-05-23 00:43:44,FALSE,NA,"999088457040281601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NSyahxrah",555,TRUE,FALSE,NA,NA
"1915","RT @samwhiteout: Just found out it was Serena who set Meghan up with Harry. #RoyalWedding

So basically Serena is partially responsible for<U+2026>",FALSE,0,NA,2018-05-23 00:43:42,FALSE,NA,"999088445384425472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingGemz33",184,TRUE,FALSE,NA,NA
"1916","RT @Masweets_Itu: Hi everyone 

Please let's all be part of helping our Mother,  she needs help honestly...  Information is on those pictur<U+2026>",FALSE,0,NA,2018-05-23 00:43:41,FALSE,NA,"999088442112868353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thobanimaci",2850,TRUE,FALSE,NA,NA
"1917","RT @tucasloledo: Prince Harry at the afterparty #RoyalWedding https://t.co/58imgq077k",FALSE,0,NA,2018-05-23 00:43:41,FALSE,NA,"999088441748008961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","treyMac1_",34986,TRUE,FALSE,NA,NA
"1918","RT @nillkool: Some habits never CHANGE <ed><U+00A0><U+00BD><ed><U+00B8><U+009D> #RoyalWedding https://t.co/XI9zZOoXpL",FALSE,0,NA,2018-05-23 00:43:36,FALSE,NA,"999088423402135554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emikcosta",172,TRUE,FALSE,NA,NA
"1919","RT @Masweets_Itu: Hi everyone 

Please let's all be part of helping our Mother,  she needs help honestly...  Information is on those pictur<U+2026>",FALSE,0,NA,2018-05-23 00:43:36,FALSE,NA,"999088420965224448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CaneTheAuthor",2850,TRUE,FALSE,NA,NA
"1920","RT @HamillHimself: The #RoyalWedding had amusing hats-but the one on #Brooklyn99 had a cool Robot-so NO CONTEST-When I thought we lost them<U+2026>",FALSE,0,NA,2018-05-23 00:43:33,FALSE,NA,"999088406851338240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pikehuey3",2081,TRUE,FALSE,NA,NA
"1921","RT @creative_a_r_t: Finished drawing of Prince Harry and Meghan #RoyalWedding2018 #HarryandMeghan #PrinceHarry #MeghanMarkle https://t.co/O<U+2026>",FALSE,0,NA,2018-05-23 00:43:30,FALSE,NA,"999088398387286016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lyndablooms",343,TRUE,FALSE,NA,NA
"1922","RT @Essence: Prince Charles is the real MVP. He actually came up with the idea of having gospel music at the #RoyalWedding. https://t.co/WO<U+2026>",FALSE,0,NA,2018-05-23 00:43:30,FALSE,NA,"999088397984526336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlueGitana",236,TRUE,FALSE,NA,NA
"1923","RT @cnni: From the gates of Windsor to some of the most far-flung spots on the planet, #royalwedding viewers have joined in a chorus of war<U+2026>",FALSE,0,NA,2018-05-23 00:43:28,FALSE,NA,"999088389939957761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Savaneh1998",23,TRUE,FALSE,NA,NA
"1924","Princess Diana, Kate Middleton and Meghan Markle all have beauty marks. #royalrequirements #royalwedding",FALSE,0,NA,2018-05-23 00:43:24,FALSE,NA,"999088372768428033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","206UserNotFound",0,FALSE,FALSE,NA,NA
"1925","RT @RoyalSourceFR: Bless you ! #RoyalWedding https://t.co/8mINJsy8QM",FALSE,0,NA,2018-05-23 00:43:24,FALSE,NA,"999088369903714304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mmiinndddd",3116,TRUE,FALSE,NA,NA
"1926","RT @RoyalSourceFR: Bless you ! #RoyalWedding https://t.co/8mINJsy8QM",FALSE,0,NA,2018-05-23 00:43:17,FALSE,NA,"999088343077064704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erpmty",3116,TRUE,FALSE,NA,NA
"1927","RT @DigitalTrends: Royal newlyweds leave ceremony in an electric @Jaguar E-Type. #RoyalWedding https://t.co/5owMogoW1x https://t.co/5owMogo<U+2026>",FALSE,0,NA,2018-05-23 00:43:16,FALSE,NA,"999088336097693696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christophyeates",21,TRUE,FALSE,NA,NA
"1928","RT @eliesaaab: Fairytale Wedding<U+2728> #RoyalWedding https://t.co/xcP7MknnF3",FALSE,0,NA,2018-05-23 00:43:10,FALSE,NA,"999088312714432512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shathazr",60243,TRUE,FALSE,NA,NA
"1929","RT @LucySempey: One day you<U+2019>re 15 and posing outside Buckingham palace and 22 years later you<U+2019>re marrying the Prince. 

Unreal. 

#RoyalWed<U+2026>",FALSE,0,NA,2018-05-23 00:43:07,FALSE,NA,"999088297866661889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","directionfluxo",139136,TRUE,FALSE,NA,NA
